Year,site_name,elevation,bw,bs,ba,mass_maximum_date,mass_minimum_date,Lapse_Rate,Time_System,Integration_Method,Integration_Surface
2019,AU,1454,0.6,-5.33,-4.74,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,AB,1546,0.79,-4.67,-3.88,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,B,1693,1.04,-3.5,-2.46,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,D,1854,1.31,-2.03,-0.72,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,T,1869,1.53,-1.7,-0.17,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,V,1878,1.28,-3.24,-1.96,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2019,X,2030,1.22,-0.69,0.53,12-May-2019,15-Sep-2019,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,AU,1454,0.88,-3.72,-2.85,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,AB,1546,0.87,-3.51,-2.64,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,B,1693,1.53,-2.63,-1.09,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,D,1854,1.85,-1.22,0.63,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,T,1869,2.09,-0.93,1.16,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,V,1878,1.74,-1.43,0.31,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2020,X,2030,2.05,-0.58,1.47,01-May-2020,29-Aug-2020,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,AU,1454,-0.03,-2.88,-2.91,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,AB,1546,0.25,-2.96,-2.71,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,B,1693,0.94,-1.56,-0.62,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,D,1854,1.24,-0.82,0.42,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,T,1869,1.06,-0.51,0.55,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,V,1878,1.08,-0.89,0.19,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
2021,X,2030,1.34,-0.79,0.55,30-May-2021,08-Aug-2021,-6.5,Fixed_Date_Stratigraphic,Piecewise_Gradient_Method,Conventional
