site_name,ks,ki,Rsquared_ks,Rsquared_ki,RMSE_ks,RMSE_ki
CLFG,-0.00311864494876976,-0.005254828592826,-1,-0.857827548105108,0,1.29193733047921
LNB,NaN,0.000643692947300301,NaN,NaN,NaN,1.68589422257894e-16
LSB,-0.00181353572408148,-0.011448486674348,-0.333333333333333,-0.281708884299274,0.561080966944208,1.12389949998191
All_Sites,-0.00193127588813938,-0.00467865515068786,-0.428571428571429,-0.773101830719564,0.422790779080398,1.60880460910985
