Date,T,P,T_flag,P_flag,Elevation
07-Jan-1965,-12.8675102306477,0,1,1,990
08-Jan-1965,-11.4601038087512,0.133276412400258,1,1,990
09-Jan-1965,-9.65573660119155,0,1,1,990
10-Jan-1965,-10.8827063023321,0,1,1,990
11-Jan-1965,-6.84092375739856,0.133276412400258,1,1,990
12-Jan-1965,-3.05175262152337,1.91029524440369,1,1,990
13-Jan-1965,-2.83522855661622,6.75267156161305,1,1,990
14-Jan-1965,-3.8456741928496,3.73173954720721,1,1,990
15-Jan-1965,-7.85136939363194,0,1,1,990
16-Jan-1965,-6.44396297173544,12.3058554116238,1,1,990
17-Jan-1965,-1.82478292038284,3.06535748520593,1,1,990
18-Jan-1965,-1.03086134905661,10.839814875221,1,1,990
19-Jan-1965,-3.05175262152337,0.355403766400687,1,1,990
20-Jan-1965,-1.82478292038284,0.355403766400687,1,1,990
21-Jan-1965,-1.60825885547569,0,1,1,990
22-Jan-1965,-1.82478292038284,0,1,1,990
23-Jan-1965,-3.8456741928496,0,1,1,990
24-Jan-1965,-5.65004140040921,0,1,1,990
25-Jan-1965,-8.24833017929505,0,1,1,990
26-Jan-1965,-7.63484532872478,0,1,1,990
27-Jan-1965,-9.8722606660987,0,1,1,990
28-Jan-1965,-11.2796670879952,0,1,1,990
29-Jan-1965,-10.4496581725178,0,1,1,990
30-Jan-1965,-9.65573660119155,0,1,1,990
31-Jan-1965,-9.04225175062128,0,1,1,990
01-Feb-1965,-7.81004609121035,3.3577754597021,1,1,990
02-Feb-1965,-8.24404463008508,0,1,1,990
03-Feb-1965,-9.54604024670928,0,1,1,990
04-Feb-1965,-10.1773108487089,0,1,1,990
05-Feb-1965,-12.3867579557075,0.218985356067528,1,1,990
06-Feb-1965,-11.3214888148332,0,1,1,990
07-Feb-1965,-11.0847623390833,0,1,1,990
08-Feb-1965,-8.00731815433523,1.67888772985105,1,1,990
09-Feb-1965,-6.2713239988363,2.77381451018869,1,1,990
10-Feb-1965,-3.1938798140882,6.49656556333667,1,1,990
11-Feb-1965,-5.16660044533698,2.40883891674281,1,1,990
12-Feb-1965,-4.49587543071239,7.44550210629597,1,1,990
13-Feb-1965,-7.37604755233562,0,1,1,990
14-Feb-1965,-10.8480358633335,1.09492678033764,1,1,990
15-Feb-1965,-10.4140373244587,0,1,1,990
16-Feb-1965,-11.3214888148332,0,1,1,990
17-Feb-1965,-12.6234844314574,0,1,1,990
18-Feb-1965,-13.6887535723317,0,1,1,990
19-Feb-1965,-14.3989329995813,0,1,1,990
20-Feb-1965,-11.7554873537079,0,1,1,990
21-Feb-1965,-12.6234844314574,0,1,1,990
22-Feb-1965,-6.70532253771103,2.18985356067528,1,1,990
23-Feb-1965,-3.86460482871278,2.40883891674281,1,1,990
24-Feb-1965,-4.92987396958713,0,1,1,990
25-Feb-1965,-7.33659313971064,0,1,1,990
26-Feb-1965,-9.11204170783454,0,1,1,990
27-Feb-1965,-10.2167652613339,0,1,1,990
28-Feb-1965,-6.50805047458615,0.364975593445881,1,1,990
01-Mar-1965,-3.99157968322016,5.68151307532619,1,1,990
02-Mar-1965,-2.94129066676876,5.82534884938508,1,1,990
03-Mar-1965,-4.21990338244873,8.05480334729789,1,1,990
04-Mar-1965,-3.99157968322016,25.2431783473354,1,1,990
05-Mar-1965,-3.71759124414588,14.9589205021247,1,1,990
06-Mar-1965,-3.71759124414588,13.7363164226241,1,1,990
07-Mar-1965,-3.48926754491732,2.15753661088336,1,1,990
08-Mar-1965,-2.94129066676876,12.585630230153,1,1,990
09-Mar-1965,-1.93666639016306,22.2945449791281,1,1,990
10-Mar-1965,-3.4436028050716,9.70891474897514,1,1,990
11-Mar-1965,-2.94129066676876,5.32192364017896,1,1,990
12-Mar-1965,-0.93204211355737,0,1,1,990
13-Mar-1965,-4.99620395982586,0,1,1,990
14-Mar-1965,-6.00082823643155,0,1,1,990
15-Mar-1965,-8.5580536677915,0,1,1,990
16-Mar-1965,-8.51238892794579,0,1,1,990
17-Mar-1965,-5.49851609812871,0.359589435147227,1,1,990
18-Mar-1965,-4.26556812229444,0.359589435147227,1,1,990
19-Mar-1965,-3.48926754491732,0.934932531382791,1,1,990
20-Mar-1965,-3.48926754491732,1.29452196653002,1,1,990
21-Mar-1965,-2.16499008939163,0.575343096235564,1,1,990
22-Mar-1965,-1.20603055263165,0,1,1,990
23-Mar-1965,0.848882740425452,0,1,1,990
24-Mar-1965,-2.43897852846591,0.934932531382791,1,1,990
25-Mar-1965,0.574894301351171,0,1,1,990
26-Mar-1965,1.12287117949973,0,1,1,990
27-Mar-1965,-0.155741536180243,1.43835774058891,1,1,990
28-Mar-1965,-1.20603055263165,0,1,1,990
29-Mar-1965,-1.7083426909345,4.02740167364895,1,1,990
30-Mar-1965,-2.16499008939163,0,1,1,990
31-Mar-1965,-1.43435425186022,0,1,1,990
01-Apr-1965,-2.58455464623212,0,1,1,990
02-Apr-1965,-3.66972610468636,8.18484130159443,1,1,990
03-Apr-1965,-2.28859879392642,2.1591912636108,1,1,990
04-Apr-1965,-1.25275331085646,0,1,1,990
05-Apr-1965,-3.12714037545924,0,1,1,990
06-Apr-1965,-1.79533904008358,0,1,1,990
07-Apr-1965,-4.21231183391348,0,1,1,990
08-Apr-1965,-3.96568195699206,1.50641250949591,1,1,990
09-Apr-1965,-1.20342733547218,0,1,1,990
10-Apr-1965,-3.96568195699206,0,1,1,990
11-Apr-1965,-3.42309622776494,0.251068751582651,1,1,990
12-Apr-1965,-3.71905208007065,0,1,1,990
13-Apr-1965,0.177699975287766,0,1,1,990
14-Apr-1965,1.50950131066342,0,1,1,990
15-Apr-1965,4.81434166141043,0,1,1,990
16-Apr-1965,7.82322615985174,0,1,1,990
17-Apr-1965,8.06985603677316,0,1,1,990
18-Apr-1965,5.89951311986468,0,1,1,990
19-Apr-1965,4.81434166141043,0,1,1,990
20-Apr-1965,-0.660841606245057,0,1,1,990
21-Apr-1965,-3.96568195699206,0,1,1,990
22-Apr-1965,-3.96568195699206,0,1,1,990
23-Apr-1965,-3.17646635084352,0.150641250949591,1,1,990
24-Apr-1965,-2.6338806216164,0.502137503165302,1,1,990
25-Apr-1965,-0.660841606245056,7.02992504431423,1,1,990
26-Apr-1965,0.128373999903482,3.21368002025793,1,1,990
27-Apr-1965,-1.20342733547218,0,1,1,990
28-Apr-1965,0.670959729130603,0,1,1,990
29-Apr-1965,-2.041968917005,0,1,1,990
30-Apr-1965,-2.3379247693107,0.753206254747953,1,1,990
01-May-1965,-3.46468095707164,9.88630059627255,1,1,990
02-May-1965,-0.316215684888114,11.6395361699958,1,1,990
03-May-1965,-1.48419473747233,0,1,1,990
04-May-1965,-6.25767434368606,0,1,1,990
05-May-1965,-4.63266000965586,1.1201227276565,1,1,990
06-May-1965,-4.02327963439453,9.39929071468277,1,1,990
07-May-1965,-3.15999076944098,4.33438794614905,1,1,990
08-May-1965,-2.90608227974876,0,1,1,990
09-May-1965,-2.04279341479521,0,1,1,990
10-May-1965,0.49629148212699,0,1,1,990
11-May-1965,-0.925596060149442,0,1,1,990
12-May-1965,2.17208751409564,0,1,1,990
13-May-1965,-0.0623071951958938,0,1,1,990
14-May-1965,-1.17950454984166,0,1,1,990
15-May-1965,0.49629148212699,0,1,1,990
16-May-1965,3.03537637904919,0,1,1,990
17-May-1965,2.17208751409564,0,1,1,990
18-May-1965,0.800981669757655,0,1,1,990
19-May-1965,0.191601294496326,0,1,1,990
20-May-1965,0.191601294496326,0,1,1,990
21-May-1965,-0.671687570457222,7.64605514095956,1,1,990
22-May-1965,0.191601294496326,8.42527095150321,1,1,990
23-May-1965,0.191601294496326,1.21752470397445,1,1,990
24-May-1965,1.05489015944987,0.24350494079489,1,1,990
25-May-1965,1.91817902440342,2.48375039610788,1,1,990
26-May-1965,1.86739732646498,3.45777015928744,1,1,990
27-May-1965,2.73068619141853,1.1201227276565,1,1,990
28-May-1965,3.54319335843363,0,1,1,990
29-May-1965,2.47677770172631,0.633112846066715,1,1,990
30-May-1965,0.191601294496326,11.6395361699958,1,1,990
31-May-1965,1.30879864914209,2.82465731322073,1,1,990
01-Jun-1965,1.13675139495991,2.12618284338833,1,1,990
02-Jun-1965,0.189674973098302,2.551419412066,1,1,990
03-Jun-1965,-0.701691071006745,20.0711660415859,1,1,990
04-Jun-1965,1.13675139495991,11.9066239229747,1,1,990
05-Jun-1965,0.468226861881129,1.275709706033,1,1,990
06-Jun-1965,-1.03595333754614,29.171228611288,1,1,990
07-Jun-1965,0.802489128420521,76.2874404207734,1,1,990
08-Jun-1965,2.08382781682153,16.4141315509579,1,1,990
09-Jun-1965,0.523937239637694,11.481387354297,1,1,990
10-Jun-1965,2.36237970560435,4.76264956918987,1,1,990
11-Jun-1965,4.20082217157101,0,1,1,990
12-Jun-1965,2.97519386092657,1.95608821591727,1,1,990
13-Jun-1965,2.97519386092657,0,1,1,990
14-Jun-1965,4.20082217157101,0,1,1,990
15-Jun-1965,2.97519386092657,0.850473137355334,1,1,990
16-Jun-1965,3.58800801624879,0.425236568677667,1,1,990
17-Jun-1965,3.92227028278818,0.425236568677667,1,1,990
18-Jun-1965,1.74956555028213,1.275709706033,1,1,990
19-Jun-1965,3.30945612746596,0.425236568677667,1,1,990
20-Jun-1965,3.64371839400536,1.275709706033,1,1,990
21-Jun-1965,3.58800801624879,3.91217643183454,1,1,990
22-Jun-1965,4.86934670464979,0,1,1,990
23-Jun-1965,7.93341748126089,0,1,1,990
