NaN,1575,1625,1675,1725,1775,1825,1875,1925,1975,2025,2075,2125,2175,2225,2275,2325
1982,0.00044187,0.05398,0.15125,0.14648,0.13661,0.42941,0.34984,0.34823,0.26137,0.34434,0.31718,0.15521,0.10615,0.049539,0.023401,0.0018398
1983,0.00033141,0.054723,0.14866,0.14385,0.13388,0.43176,0.34696,0.34701,0.26028,0.34435,0.31772,0.15501,0.10605,0.049813,0.023227,0.0018076
1984,0.00022094,0.055467,0.14606,0.14122,0.13114,0.4341,0.34408,0.34579,0.25918,0.34437,0.31826,0.15481,0.10594,0.050087,0.023054,0.0017754
1985,0.00011047,0.05621,0.14347,0.13859,0.1284,0.43645,0.34121,0.34457,0.25809,0.34439,0.31881,0.15461,0.10584,0.05036,0.02288,0.0017432
1986,0,0.056954,0.14087,0.13596,0.12567,0.4388,0.33833,0.34335,0.25699,0.34441,0.31935,0.15441,0.10574,0.050634,0.022707,0.0017109
1987,0,0.056996,0.13248,0.13272,0.12497,0.44103,0.32876,0.33958,0.25241,0.34227,0.30747,0.14609,0.10292,0.049649,0.021804,0.0015281
1988,0,0.057038,0.12409,0.12947,0.12427,0.44327,0.3192,0.33582,0.24783,0.34013,0.2956,0.13778,0.1001,0.048664,0.020902,0.0013453
1989,0,0.05708,0.1157,0.12623,0.12357,0.4455,0.30964,0.33205,0.24326,0.33799,0.28372,0.12947,0.097285,0.04768,0.02,0.0011624
1990,0,0.057121,0.10731,0.12299,0.12288,0.44773,0.30007,0.32828,0.23868,0.33585,0.27185,0.12115,0.094466,0.046695,0.019098,0.00097961
1991,0,0.057163,0.098917,0.11974,0.12218,0.44997,0.29051,0.32451,0.2341,0.3337,0.25997,0.11284,0.091646,0.04571,0.018195,0.00079678
1992,0,0.057205,0.090525,0.1165,0.12148,0.4522,0.28094,0.32075,0.22952,0.33156,0.24809,0.10453,0.088827,0.044725,0.017293,0.00061395
1993,0,0.053772,0.086369,0.11254,0.12333,0.45091,0.27874,0.3203,0.22918,0.33184,0.24816,0.1055,0.088879,0.044425,0.017221,0.00065446
1994,0,0.050338,0.082213,0.10857,0.12517,0.44962,0.27654,0.31986,0.22885,0.33211,0.24823,0.10647,0.088931,0.044125,0.017148,0.00069496
1995,0,0.046904,0.078057,0.10461,0.12702,0.44833,0.27433,0.31942,0.22851,0.33238,0.2483,0.10744,0.088983,0.043825,0.017076,0.00073546
1996,0,0.04347,0.0739,0.10065,0.12886,0.44704,0.27213,0.31898,0.22818,0.33266,0.24837,0.10841,0.089035,0.043525,0.017004,0.00077597
1997,0,0.040036,0.069744,0.096687,0.13071,0.44575,0.26993,0.31854,0.22784,0.33293,0.24844,0.10938,0.089086,0.043225,0.016931,0.00081647
