Year,site_name,spring_date,fall_date,elevation,bw,ba,winter_ablation,summer_accumulation,bw_fill,ba_fill
2019,SWB2,737551,737607,1105,1.85336884355249,0.89,NaN,0,2,0
2019,C161,737553,737615,1483,2.3966832106472,1.47,NaN,0,2,0
2019,MG1,737552,737617,1412,1.73143025146344,0.7,NaN,0,2,0
2019,MG2,737554,737621,1755,2.7731371483548,1.99,NaN,0,2,0
2019,MG3,737554,737623,1785,2.66379065109179,1.91,NaN,0,2,0
2019,MG6,737554,737622,1830,2.73223105232375,2.03,NaN,0,2,0
2019,TSL_313,737543,737733,313,0,-10.4142557319616,NaN,NaN,0,2
2019,TSL_632,737575,737733,632,0,-7.35509230687432,NaN,NaN,0,2
2019,TSL_736,737590,737709,736,0,-6.25859729573217,NaN,NaN,0,2
2019,TSL_988,737614,737709,988,0,-3.93048722702573,NaN,NaN,0,2
2019,TSL_1341,737639,737703,1341,0,-1.92757522766266,NaN,NaN,0,2
2019,TSL_1476,737639,737690,1476,0,-1.60223864041948,NaN,NaN,0,2
2019,TSL_1211,737639,737703,1211,0,-2.16022037079566,NaN,NaN,0,2
2020,TKG3,737911,738040,1203,2.78525942969626,0.88,NaN,0,2,0
2020,TKG4,737911,738040,1116,2.9452969130528,0.91,NaN,0,2,0
2020,C161,737911,738040,1483,3.77954094696886,2.37,NaN,0,2,0
2020,MG1,737911,738040,1412,2.43263902014603,0.84,NaN,0,2,0
2020,MG2,737950,738040,1755,3.42332528290842,2.54,NaN,0,2,0
2020,TSL_322,737927,738080,322,0,-8.40622039957224,NaN,NaN,0,2
2020,TSL_627,737974,738080,627,0,-4.95159121233456,NaN,NaN,0,2
2020,TSL_908,738022,738079,908,0,-1.79554488391752,NaN,NaN,0,2
2020,TSL_983,738046,738078,983,0,-0.755191788847628,NaN,NaN,0,2
